text,label,label_text,language
"Aldridge@netcom.comin ansiosta tiedän nyt hieman enemmän Stargardtin taudista, eli nuorten makulavauriosta, mutta haluaisin tietää lisää. Ensinnäkin, mikä on yleisennuste - onko sokeus tulos? Toiseksi, mitä hoitoja, jos niitä on, on saatavilla?",13,sci.med,fi
"Kiva nähdä, että Griffin käyttää aikaansa tekniikkoon eikä kielen rituaalipuhdistukseen. Harmi, että hän juuttui kalkkunaan eikä ollut yksi järkevistä vaihtoehdoista.",14,sci.space,fi
"Entäpä määräysvallan siirtäminen voittoa tavoittelemattomalle organisaatiolle, joka voi ottaa vastaan lahjoituksia pitääkseen käsityön toiminnassa.",14,sci.space,fi
"Olen juuri pois armeijasta. Mene signaalijoukkoihin tai tiedusteluun, valotiedustelutulkintaan. Jos menet ADA:han, saatat päästä pelaamaan raketeilla, mutta avaruus näyttää aika kauas kaivetulta mudasta, jonka vieressä on rökäle, joka suojelee joukkoja matalalta lentäviltä esineiltä.",14,sci.space,fi
"Voi olla, että he eivät vain maininneet sitä, tai että he eivät itse asiassa ole miettineet sitä. Sain heidän tehtäväehdotuksestaan epämääräisen vaikutelman, että he eivät olleet ottamassa kovin kokonaisvaltaista aproachia koko asiaan. He näyttivät haluavan laskeutua Kuuhun vuosikymmenen loppuun mennessä selittämättä miksi tai mitä he tekisivät päästyään sinne. Ainoa sovellus, jonka muistan Av Week -artikkelista, oli teleskoopin asettaminen Kuuhun. Se on hienoa, mutta he eivät selitä, miksi sitä ei voi tehdä robottimaisesti. Mutta olen _member_. Billin lisäksi hengailen kanssasi :)",14,sci.space,fi
"Ehkä myös venäläiset voisivat olla mukana, sillä heillähän on resursseja tehdä se osittain, mutta he tarvitsevat pääomaa ja päämäärää. Ihmettelen, olisiko venäläisten resurssien vuokraaminen ajokieltoa?",14,sci.space,fi
"Minulla on teille kaikille tähän liittyvä kysymys. Jesus tuomitsee avioeron useaan kertaan uudessa testamentissa, ja minulla on vaikeaa tämän kanssa. Katolinen kirkko (niin pitkälle kuin voin sanoa) myöntää kumoavansa sen, että avioliittoa ei koskaan ollut olemassakaan Jumalan silmissä. (Jos tulkitsen väärin, korjaan itseni.) Olen kuitenkin todistanut avioliitot, joissa kaksi ihmistä oli hyvin rakastuneita, mutta tunnustanut, että he tuhosivat itsensä ja toisensa pysymällä avioliitossa, ja että ongelmat johtuivat henkilökohtaisista lapsuuden ongelmista, joita ei ollut koskaan ratkaistu. Kysyn sinulta, onko avioero oikeutettu tällaisessa tapauksessa? He tiesivät, keitä he olivat, mitä he tekivät, mutta loppujen lopuksi he olivat syvästi rakastuneita, mutta he eivät toimineet. Minun täytyy myöntää, että en näe jesuksen pakottavan heitä elämään yhdessä tai tuomitsevan, että he menevät ja etsivät onnellisuutta jonkun muun kanssa myöhemmin. mielipiteet? vera! I am your CLOCK! I us to myself - Yes I'm I'm I'm I'mseld I looked of the study of the studyry.",15,soc.religion.christian,fi
"Tekstiyhteys kertoo siitä, että Jumala on kutsunut erikoiskansan (juutalaiset) kantamaan ""lupausta"". Kirjaimellisena kansana luettaessa merkitys jää huomaamatta Paavalin koko pointti. Lähetän mielelläni kaikille yksityiskohtaisempia selityksiä tästä kohdasta, jos se kiinnostaa.",15,soc.religion.christian,fi
"Ensiksikin ""seremonialaki"" on raamatullinen termi. Sitä käytetään toisinaan kehyksenä Raamatun tarkasteluun. Mutta jos katsotaan yhteentörmäyksiä, joihin ei liity olettamusta, että sapatti ei voi olla seremoniallinen laki, huomaa, että se viittaa sapattiin. meitä vastaan ristiin, ja siksi meidän ei pitäisi tuomita, mitä ruokaa syömme, mitä juomme, mitä uusia kuita ja pyhiä päiviä, tai sapattia. Sapatin sana tässä jakeessa on ""sabbaton"" ja sitä käytetään koko Uudessa testamentissa viittaamaan seitsemänteen päivään. Jos on olemassa jokin kirjoitus, josta saamme ajatuksen seremonialaista laista, tämä on yksi niistä, ja sapatti on merkitty seremonialakiin. Jos se kertoo, että syyhyssä ei ole mitään merkittävää olettamusta siitä, että se ei voi olla seremoniallinen laki, niin hänen on pakko sanoa, että se voi viitata vain muihin sapatinpyhiin päiviin, koska ""sapatti ei ole seremoniallinen laki"", koska se on seremonialaki, miksi se on osasyyllistä lakia. Jos se on se on se, että se on syy, miksi se on syy, että se on syy, että se on se, että se, että se ei ole suuri syy, että se, että se on syy, että se, että se on syy, että se, että se, että se, että se, että se, että se, että se, että se, että se ei ole on syy, että se, että se, että se, että se, että se, että se, että se ei ole on syy, että se, että se, että se, että se, että se, että se, että se ei ole on suuri syy, että se, että se, että se, että se, että se, että se, että se, ei ole, että se, että se, että se, että se, että se, että se, että se, ei ole on, että se, että se, että se, että se, että se, että se, että se, että se, ei ole, että se on, että se, että se, että se, että se, että se, että se, että se, että se, ei ole, ei ole, että se, on, että on, että on, että on, että on, että on, että on, että on, että on, että on, että on,",15,soc.religion.christian,fi
"""Vaikka olinkin väärässä sen suhteen, että käytitte ""Pryphamian perustuslakia"" (Pryphamian perustuslakia lukuun ottamatta), ""Pryphamian perustuslakia lukuun ottamatta"" (Pryphamian perustuslakia lukuun ottamatta) ""Pryphamian perustuslakia on aina käytetty väärin, ja sen sijaan ""Pryphamian perustuslakia lukuun ottamatta"" (Pryphamian perustuslakia lukuun ottamatta) ""Pryphamian perustuslakia ei ole. Ortodoksit eivät tietenkään poistaneet ""Pryphamian perustuslakia"" ja ""Pryphamian perustuslakia lukuun ottamatta"" (Pryphamian perustuslakia lukuun ottamatta), ""Pryphamian Creediä lukuun ottamatta"" ja ""Pryphamian perustuslakia lukuun ottamatta"". ""Pryphamian perustuslakia lukuun ottamatta ""Pryphamian perustuslakia lukuun ottamatta"" ja ""Pryphamian perustuslakia lukuun ottamatta"" ja ""Thyphamian perustuslakia lukuun ottamatta"" ovat ""Phyphayamia ja ""Phyphayamiaathmiaathia vastaan"" ja ""Thyphyphyphyphyp"" ovat toinen osa, mutta ""Thyphyphyphyphyphyphyp"" ja "".",15,soc.religion.christian,fi
"Jos uskoisin Raamatun Jumalaan, olisin hyvin peloissani tämän lausunnon esittämisestä. Eikö siinä sanota, että ne, jotka tuomitsevat, tuomitaan samalla mitalla? Jumala, jonka täytyy motivoida pelolla, ei ole palvomisen arvoinen Jumala. Jos Jumala, josta Jeesus puhui, olisi todellakin olemassa, hän ei tarvitsisi helvettiä saadakseen ihmiset palvomaan häntä. Se oli myytti helvetistä, joka lopulta sai minut tajuamaan, että koko asia oli valhetta. Jos en olisi ollut varma, olisin edelleen uskovainen tänään. Myytti helvetistä sai minut ymmärtämään, että jos olisi olemassa Jumala, joka ei ole se kaikki tuntemansa ja hyvä Jumala, jonka hän väitti olevansa. Miksi minun pitäisi ottaa sellainen olento hänen sanansa mukaan, vaikka olisi todisteita hänen olemassaolostaan?",15,soc.religion.christian,fi
"Miller oli kadonnut, eikä kukaan vaivautunut esittämään hänen puoltaan korkeimmalle oikeudelle, erityisesti että sahattuja haulikkoja käytettiin ensimmäisen maailmansodan juoksuhaulikoissa ja muissa tiukoissa paikoissa siitä lähtien, kun aseet oli keksitty. Kieltäytyisitkö, jos joutuisit ""puhdistamaan"" E. St. Louisin kujan?",16,talk.politics.guns,fi
"Ja jos nämä kansalaiset eivät olisi ottaneet kantaakseen moraalisen vastuun oman henkensä suojelemisesta, ainakin 13 viatonta uhria olisi voinut kuolla, ja useat rikolliset olisivat yhä kävelemässä kaduilla syyllistyen rikoksiinsa toisiin.",16,talk.politics.guns,fi
"Ja, voin lisätä, että C-vitamiinia on hyväksytty nobelistiksi lähes kaikkeen tavallisesta flunssasta syöpään. Odota hetki. S&K ei vertaillut suuntauksia. Jos he olisivat nähneet, että Kanadan aselain tulolla ei ollut vaikutusta murhiin, totaaliseen tai käsiaseeseen. Ilman jälkimmäistä vertailua Kanadan aselailla ei voida spekuloida minkään hyödyllisyyttä. Heillä ei ole muuta keinoa kuin vastaavuus, eikä vastaavuus ole todiste syy-seuraussuhdetta. Jos olet kanadalainen ja omistat aseen ennen kuin rajoittavat aselait ohitetaan, ja päätät piilottaa sen, koska se ei ole totuudenmukainen kysymys aseomistuksesta henkilöltä, joka soittaa, kirjoittaa tai kysyy sinulta kadulla? Tämä on yksi kyselyyn liittyvä ongelma. Kukaan ei voi spekuloida, jos olet kanadalainen, ja jos olet hankkinut toisen puolustuksen, niin se ei useinkaan tarkoita sitä, että olet hankkinut toisenlaisia aseita, ja se ei tarkoita sitä, että olet hankkinut toisenlaisia aseita, ja se ei tarkoita sitä, että olet hankkinut toisenlaisia aseita, ja se ei useinkaan tarkoita, että se ei tarkoita sitä, että se tarkoittaa sitä, että se tarkoittaa sitä, että olet aiemmin, että se, että syypää, että se on, että se, että se, että syypää, että se on, että se, että se, että se on, että se, että se, että se, että se on PHyyriää, että se on.",16,talk.politics.guns,fi
"San Jose Mercury News: >1201 Evans Ave 110 5. St. 750 Ridder Park Dr.: >San Fran, CA 94124 San Fran., CA 94103 San Jose, CA 95190: Hmm, SJ Merc. kuljettaa Targemasters Westiä, National Shooting Clubia, Reeds Sportshopia, Sportsmens-liikettä ja Big 5 -mainoksia. He kaikki myyvät aseita. Ei heillä ole mitään lisäosia, kuten Shotgun-uutisissa. Jos he eivät edes käytä nykyistä lisäystä, vannon, että peruutan tilaukseni ja lopetan CRPA:n käteisrahan.",16,talk.politics.guns,fi
"Kyllä, olen aseen kannalla, ja kyllä, olen eri mieltä tämän lausunnon kanssa. Ydinaseet ja ne itsessään ovat vaarallisia. Plutoniumin ja uraanin radioaktiivinen hajoaminen sekä aseen tritium ovat yleensä jokseenkin vaarallisia elollisille. (Voitteko sanoa ""neutronvolveri""? Lisäksi näillä asioilla ei ole mitään itsepuolustusta. On aika vaikeaa perustella niiden käyttöä miliisin aseena, kun ne on parhaimmillaan tarkoitettu taistelukäyttöön (matalatuottoisiin aseisiin) tai pahimmillaan teolliseen kohteiden hävittämiseen (kääntäminen: kaupungit ja väestökeskukset). Puhumattakaan siitä, että niitä voidaan käyttää miliisin aseena ja odottaa käyttäjän elävän, joka vaatii jonkinlaista laukaisuajoneuvoa. .",16,talk.politics.guns,fi
"... poistettiin, en lue ajatuksia, mutta tässä tapauksessa se ei olisi tarpeen. Israelin entiset ja nykyiset huippujohtajat ovat aina olleet ylimielisiä kovilla puheillaan, jotka yrittävät pelotella arabeja. Mielestäni israelilaiset ja arabit eivät ole pystyneet saavuttamaan rauhaa lähes 50 vuoden taistelun jälkeen seuraavien kahden tärkeän syyn vuoksi: 1) arabihallitukset eivät todellisuudessa edusta kansaansa, ja tällä hetkellä suurin osa heidän johtajistaan on typeriä ja/tai riippumattomia ja/tai diktaattoreita.",17,talk.politics.mideast,fi
"Egyptin lisäksi muu arabimaailma kiistää virallisesti Israelin olemassaolon. Potkaise ulos Syyria, Amerikan miehittämä Libanon? Se on uutta minulle!",17,talk.politics.mideast,fi
"On soveliaampaa puhua nettereille heidän nimillään, kuten heidän nimikirjoituksessaan sanotaan (en tehnyt niin, koska et vaivautunut allekirjoittamaan lähetystäsi). Ei vain siksi, että se on kohteliasta, vaan myös siksi, että vältät puhumasta naisille ""herralle"", kuten olet tehnyt. Toiseksi saari, jonka nimi on oikein kirjoitettu Kyproksena, ei ole koskaan ollut kreikkalainen, vaan pikemminkin se on ollut kreikkalaisten ja turkkilaisten muodostaman kahden yhteisön muodostaman yhteiskunnan koti. Näyttää siltä, että tiedät yhtä vähän saaren historiasta ja demografiasta, kuten tiedät Turkin sotilaallisen väliintulon olemuksesta kansainvälisissä sopimuksissa. Olkoonpa kyseessä sitten rinnastus historian miehityksen ja Azerbaidžanin maan nykytilanteen välillä, voidaan vetää vain Armenian harjoittaman laajentumispolitiikan avulla.",17,talk.politics.mideast,fi
"""Säätiöt, jotka koskevat Turkin kansanmurhaa #17 ja kansanmurhan lapsia: ""Lähetä heidät pois aavikolle"" [4] Tämä on osa jatkuvia artikkeleita, jotka sisältävät virallisia Turkin sota-ajan (WW1) hallituksen sähkeitä, jotka sisältävät määräyksiä armenialaisten tuhoamisesta Turkissa. Yleensä nämä sähkeet on antanut Turkin sisäministeri Talaat Pasha, esimerkiksi heidän maa- ja metsätalousjärjestönsä, joka on lähettänyt seuraavan sarjan lapsia varten: ""Aleppon hallitukselle 5. marraskuuta 1915. Meille kerrotaan, että armenialaisten pikkulapset Sivas-, Mamuret-ul-Azizis-, Diarbekir- ja Erzeroum-lapset [Aleppon kilometrien etäisyydeltä] ovat hyväksyneet ne, jotka ovat lähettäneet Tyly-Pyhysysylä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhjä-Pyhä-hä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-Pyhä-K-Kylä-K-K-K-K-K-K-K-Kylä-K-Kylä-K-Kylä-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-K-",17,talk.politics.mideast,fi
"Hasan taisi vihdoin paljastaa väitteensä lähteen siitä, että Israel ohjasi vettä Libanonista - hänen mielikuvituksestaan.",17,talk.politics.mideast,fi
"Rich Thompson lörpöttelee Libertarian-puolueesta: Mitä rukous kertoo siitä, että liberaalit tietävät vaalien voittamisesta?",18,talk.politics.misc,fi
"William December Starr kirjoittaa... tyypillisessä lakimiehen syöttimuodissa, kuten tavallista. (Kaikkia ACLU:n periaatteita unohtamatta.) Hyvä nähdä, että olet yhä siellä WDS:ssä. Varmasti olemme olleet kehän ympärillä jo tarpeeksi tyytyväisiä, että tiedät, että et voi pyörittää minua ulospäin. Katsotaan, onko jäljellä mitään, mihin kannattaa vastata... E vaivannäköä. Kuultuani ihmisistä, jotka elävät sumutorvien ja lentokenttien ympärillä. Vaikuttaa minusta aivan oikealta - valtion olento. Btw, oletko yhä tyytyväinen presidenttiisi? Katso kohtaa, jossa lapset seuraavat ""ja"" ensimmäistä riviä. Liitännässäsi ""kultti"" on ""uskoa sääntöihin"". Joten voin kertoa, että olen huolissani siitä, että on tärkeää, että on olemassa lasten mielenkiinnonaiheita ja että ei ole olemassa mitään sellaista, joka ei ole vastuussa hallituksen puolustuksesta. Ehkä siellä on sykkivä sydän.",18,talk.politics.misc,fi
"Jos tämä ei voita kaikkea, mitä olen koskaan kuullut! Yllä oleva varmasti kertoo Ted Frankin ja myös statistien mielentilasta kaikkialla.",18,talk.politics.misc,fi
"Miehet haluavat vain kehuskella, kuinka monta naista heillä on ollut.",18,talk.politics.misc,fi
"Ei, tässä on kaksi ongelmaa: 1) Peter kuoli kaksi miljoonaa vuotta sitten. Alkuperäiset kirjeet ovat jo kauan sitten hävinneet. Jos hän olisi elossa tänään ja voisin kyseenalaistaa hänet, tämä voisi lisätä uskottavuutta väitteillesi (mutta ei luultavasti paljon, koska olen kuullut ihmisten väittävän vilpittömästi, että he ovat puhuneet Elviksen kanssa äskettäin). Mutta hänen kuolemansa jälkeen munkit kirjoittivat Peterin kirjoituksia vuosisatojen ajan, ja minun on vaikea uskoa, että joku heistä ei ole päättänyt muuttaa jonkin muotoilua, jotta se (hänen mielestään) olisi hieman helpompi ymmärtää. (2) Vaikka Peter olisi nähnyt Jeesuksen ihmeet kaksi miljoonaa vuotta sitten, se ei tarkoita, että jumaluutesi olisi sitä, mitä Raamattu sanoo (Jumala voi olla vain Saatana, yrittäen vakuuttaa kaikki, että hän on mukava tyyppi), tai jopa sitä, että deittisi on yhä elossa ja aktiivinen maailmassa tänään. Nice yrittää, mutta se ei riitä vakuuttamaan minua, varsinkin kun hurjia väitteitäsi jumaluudestasi tuntuu olevan olemassa.",19,talk.religion.misc,fi
"Selvä: Olit siis naiivi teini. Väärin: 1915 ja jos teet läksysi, 1909. Mutta hän syntyi viime vuosisadalla (1883).",19,talk.religion.misc,fi
"Eikö tämä kuulostakin paljolta muinaisen ajan värikkäältä (tai muuten) tarinalta, joka yrittää jotenkin selittää luonnon feno- menaa? Luulen, että kuulen, mitä sanot, mutta en ole vakuuttunut siitä, että tiedän, mitä tarkoitat. On olemassa mahdollisuus, että se, miltä ""myytti"" näyttää pinnalla, voi olla loppujen lopuksi paljon enemmän kuin ""vain"" tarina. * * * * * * * * * * * * * * * * * * *",19,talk.religion.misc,fi
